"uniprot","protein_names","gene_names","wt_1_t24","wt_2_t24","wt_3_t24","wt_4_t24","wt_1_t36","wt_2_t36","wt_3_t36","wt_4_t36","ko_1_t24","ko_2_t24","ko_3_t24","ko_4_t24","ko_1_t36","ko_2_t36","ko_3_t36","ko_4_t36"
"Q9D8B4","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11","Ndufa11",71693.9872200517,72574.8862109331,61723.711799186,67736.8504527974,67370.039982729,70596.7029810392,68834.4772645733,66488.3952253649,78675.1766585183,82469.5275782498,93755.4392331484,93132.3124100322,75547.9252439916,74209.1843520709,95775.3701061949,72562.2750440528
"Q9D8B6","Protein FAM210B","Fam210b",11249.6019809873,11778.2643300834,18973.9650051592,21486.5390120818,12566.366777549,11545.5894466762,17856.1055592579,23344.8786140973,11950.1272240892,7133.04797477922,9045.17786838492,6700.24902243092,11574.4095424925,7818.64956888966,7535.10707356674,6519.91980392693
"Q9D8B7","Junctional adhesion molecule C","Jam3",66095.9112609295,63205.5636146522,98455.4110351362,73149.4900512607,61586.5833901565,58986.8821605289,88945.7998719038,74889.435908703,70366.9222648532,72593.7995210796,67124.5091874496,71872.554289524,73136.6692820374,73896.2244832705,63726.8775743876,70881.4645741612
"Q9D8C4","Interferon-induced 35 kDa protein homolog","Ifi35",11587.7554391572,12694.324336403,10288.2414561335,12645.2634908156,12590.7657350489,12534.752603721,12333.5885058997,13281.4333240165,15723.156969584,20398.0253885052,20246.7895708754,17438.5360569235,17585.4078173167,18377.8450687144,21787.0612476163,18377.6942529551
"Q9D8C6","Mediator of RNA polymerase II transcription subunit 11","Med11",12925.0978253388,12381.1109407768,13130.8940443384,15649.1312710817,13371.5323750462,14100.9276023754,13924.2866952364,14884.8637378827,15054.1742140973,12780.6045063163,17787.8872598118,16133.7032448668,16673.0921729438,15131.6534884125,15739.6255608732,11857.1496124223
"Q9D8E6","60S ribosomal protein L4","Rpl4",2715263.18734352,2654383.72013997,2546626.60727379,2975584.95097341,2652257.04675005,2719877.52500419,2574936.5227512,3001118.78503726,2417494.15721945,2444525.94090017,2384410.88356678,2496593.93245709,2428683.28584982,2419872.33007438,2426617.79893129,2409619.88702217
"Q9D8H7","Metalloendopeptidase OMA1, mitochondrial","Oma1",17886.1363019732,17032.7894283324,20505.7273483493,14517.8180993749,19036.6088404895,19848.5650376285,20186.3648558653,14443.1136516198,19827.7909909182,20088.796605209,26452.7770916329,18929.9216141512,22473.6293231266,19151.9166769798,28079.8942913469,19348.6903385356
"Q9D8L5","Coiled-coil domain-containing protein 91","Ccdc91",238420.004361912,246369.893682732,268287.887562871,251612.04007542,231663.583136233,255052.080266166,267644.103787461,263058.281847414,263196.458437919,259735.140570276,270802.278804035,275072.02275455,276132.614031688,261141.779599282,281241.462737544,271516.4987311
"Q9D8M3","Heme transporter HRG1","Slc48a1",1686.40402042145,1755.45957610461,2251.07875116456,2162.74274553984,2188.67685425166,1537.27088042902,2193.30724124418,2010.68616089961,1866.71760254807,1490.94270365273,2327.93047615757,1897.4487498221,1595.02870045245,1738.28608259071,2120.9773040417,1845.76733385113
"Q9D8M4","60S ribosomal protein L7-like 1","Rpl7l1",23869.2708763662,23948.97805551,24564.6107109224,27467.9894152787,23238.6515210304,25676.4916901742,22809.8813605627,30716.652723649,23910.1530832781,24705.0797365646,26464.5234402527,26676.0061553045,23075.491000834,25184.0647364066,24299.3669761186,25305.8825392589
"Q9D8M7","PHD finger protein 10","Phf10",54765.5887770242,54819.2983809899,60514.1741187019,71811.0498397526,57837.2769210029,60502.7425830133,63847.1299310292,68653.7495524875,70853.6051572542,70407.9012898453,88702.5516018944,68403.7096334843,75205.0926427659,73324.656319523,90284.101380165,72037.4122950904
"Q9D8N0","Elongation factor 1-gamma","Eef1g",2302388.72309415,2276364.02132963,2300894.44610034,2534520.01088884,2183074.1306776,2187292.38362993,2357314.00200023,2628134.83310946,2209870.28600365,1836716.74838823,2300228.71845871,1894132.20596894,2112229.74866286,1815517.89435735,2251822.46842141,1814400.53623457
"Q9D8N2","Protein FAM45A","Fam45a",83413.7315896558,84094.5662622735,82113.7442389673,85160.7555471514,80306.0057831471,81433.606269746,85681.4620606393,85693.9531319101,80494.0508580846,85096.6944313779,85676.8879699288,79555.4181781472,82273.1581047027,80114.219859744,83770.0084243966,75181.5900960175
"Q9D8P4","39S ribosomal protein L17, mitochondrial","Mrpl17",12976.3662528678,13256.4576723231,15970.6781637358,15876.2350304577,11941.0305334771,12965.1028084094,13847.2696506875,15809.5345733601,15946.7011455852,15044.8747707827,17504.0171681683,15692.1950812955,15376.0421649732,14301.477029718,17340.7427425287,14619.9269050267
"Q9D8S3","ADP-ribosylation factor GTPase-activating protein 3","Arfgap3",264206.932591384,265373.951479094,247883.512779053,210617.70869545,266626.385568519,271634.479944332,243778.693957375,216134.853288954,228955.429855608,226248.133762084,220850.931298632,232216.711572226,236402.124800752,225620.396171295,216573.224810123,222516.812095824
"Q9D8S4","Oligoribonuclease, mitochondrial","Rexo2",373637.754925588,375133.658846691,392779.433807163,386949.058162872,376186.741394064,375914.115363963,385717.15746895,373562.566650369,367404.339449805,355911.255264877,289606.225219454,322788.069352717,372125.742374887,345290.2888602,268800.621319781,334899.92403437
"Q9D8S9","BolA-like protein 1","Bola1",46010.686663245,51189.8454445593,58313.1023871016,64562.6548529992,53622.5829291656,55744.268304805,59769.1761619662,62655.072688398,57431.8808483458,61780.1626749035,67118.6360131397,66075.945935407,60536.6188742113,59969.9486407978,66209.011496703,59192.0213508414
"Q9D8T0","Protein FAM3A","Fam3a",31693.7055713747,32523.3512510889,36070.0390976933,33384.2526282844,30595.3890398012,31736.7218114198,35529.5424872139,33398.3094185953,33327.8794943657,33307.2622537134,33885.2791807674,34500.8574110856,33756.6311545773,35850.999424258,34318.4180839409,33130.0865184342
"Q9D8T2","Gasdermin-D","Gsdmdc1",115343.053764142,118596.91634558,146932.533881416,119261.015861247,124208.766976421,120059.142924871,152217.27676483,132580.661909899,150154.045599569,141274.108600113,170987.681407876,149066.007432979,155322.214610871,138587.746943001,188422.929637673,142037.857254922
"Q9D8T7","SRA stem-loop-interacting RNA-binding protein, mitochondrial","Slirp",29464.0743826674,30117.8884778138,29951.5951313552,32430.6271201635,29487.4956362865,31431.6227857079,31889.0060352683,30890.2371404173,29082.1899228611,26399.4490202455,34304.2322815378,28985.1145788648,28537.0048009158,25336.599798511,34204.7709473033,29071.1479264583
"Q9D8U2","Transmembrane protein 41A","Tmem41a",7040.57305609335,7069.38053335542,7927.96970571848,6873.25342661825,6799.89891222004,7472.24982269817,7208.00545137041,6915.89225408257,6816.94220505122,5066.66692784306,7064.74329991431,4785.0779136346,6909.21987603411,6510.96806352693,6795.59580927738,5517.18214080477
"Q9D8U8","Sorting nexin-5","Snx5",535013.311705116,543528.937082928,691731.252921912,642682.610908451,553693.675531411,546052.319421473,702020.235043196,652877.696760507,602216.461739391,648136.714829414,665058.681601438,703386.761625629,596995.359395519,597367.628562014,669673.29558869,618075.873831707
"Q9D8V0","Minor histocompatibility antigen H13","Hm13",14155.5400860344,13758.9378445659,17600.9246026492,14885.8103020676,15326.1599703172,14380.3340785537,18258.963946129,18285.3379535491,14946.9390005174,11030.0118074907,11032.7579410818,14135.516063258,14268.5024004579,10923.7897062226,11048.9154256711,11474.7496096068
"Q9D8V0","Minor histocompatibility antigen H13","Hm13",536453.190946355,550331.745568676,564581.592249363,580796.836478468,522435.899978741,524813.145140337,552745.404339336,601514.512927012,466085.482531036,421922.655864388,415399.830312917,420935.541395428,447948.88601264,422969.207556002,392273.709505621,423589.231876899
"Q9D8V7","Signal peptidase complex catalytic subunit SEC11C","Sec11c",10358.2953404086,10435.9976873821,8803.23552800369,7829.71742370213,9549.93269848536,9395.33757346358,9707.99885108984,7243.14349717977,7661.46140074801,7545.26733303897,8511.30594125006,8073.27753052306,7438.22962598101,7661.38031759348,8597.8588565904,8167.61393370534
"Q9D8W5","26S proteasome non-ATPase regulatory subunit 12","Psmd12",998872.590905645,984371.541530599,957016.809799629,976588.221568899,983458.720265103,942338.485519813,946361.745864582,996563.714755561,920985.507399433,877937.146184736,916949.339127707,923560.457092931,921600.693989397,863523.779168406,872649.093077215,854201.627204199
"Q9D8W7","OCIA domain-containing protein 2","Ociad2",26192.7123792755,23592.0882921478,22358.7581979763,13344.4486759318,23854.0474490838,23720.6463569264,18213.5436378053,14917.1326358717,12801.4098426617,12006.2547431862,14064.2947473572,13553.0569366688,11128.7271608991,12706.8719839256,12144.1519902584,13186.5517310746
"Q9D8X0","Protein MANBAL","Manbal",10142.3134542226,8542.93610036756,7879.39715399455,7330.61516425064,6875.80677999755,8955.56593093356,6884.92863061671,6930.69176432505,6702.20084874195,7434.43938837136,5796.62708017591,6815.91182564824,7029.87762641205,6701.54914171941,6640.8145417537,6275.10894377072
"Q9D8X1","Copper homeostasis protein cutC homolog","Cutc",8395.15068004098,8023.06238370098,8708.0018033478,11402.5012520076,8328.99114488192,9898.48333516389,9723.59954674985,12101.9494664882,15304.9396366226,10233.5134262733,16820.771223454,10151.0603476487,17415.8961422662,10599.4335396788,20864.8097051677,11461.3778621636
"Q9D8X2","Coiled-coil domain-containing protein 124","Ccdc124",55319.72412138,53739.610216017,59870.680949559,62464.0478913573,53827.7149051834,53262.796229015,62014.5192299684,66434.98463559,56380.9757552631,56075.189777563,63483.1411153331,54010.1289394065,56902.5933012188,54520.7650428619,60366.7440920313,54758.1807953208
"Q9D8X5","CCR4-NOT transcription complex subunit 8","Cnot8",9148.03320544245,9200.41182794406,7303.12158382413,9023.06408010196,8201.03163827999,9511.2749941476,7991.90063273153,9592.65363028429,9607.45025049816,10405.5911514133,10848.731812706,11016.9760064838,8391.97087633532,9948.09129172731,9707.87882048517,13346.5099021869
"Q9D8Y0","EF-hand domain-containing protein D2","Efhd2",1115579.16667854,1140295.00420963,710510.162048163,561419.418490962,1040841.45364453,1085189.06092681,676594.736361992,527017.867397278,656320.751421727,609308.483582471,667427.528573083,587744.787702443,651077.202238875,613585.436889205,669612.951976316,607528.631923986
"Q9D8Y1","Transmembrane protein 126A","Tmem126a",27563.870111274,29246.9228459263,33073.445350154,30521.273291335,26343.6447791678,26622.8339313296,28993.9550786357,27315.0657873623,28352.990470518,29386.9568522558,24160.2813860155,24521.3219485802,26295.2605140121,28071.7112569344,25994.0167569538,27747.7439951459
"Q9D8Z1","Activating signal cointegrator 1 complex subunit 1","Ascc1",44227.1998758006,41267.7946588114,42888.3894530546,41316.0617057528,43444.6029913306,40891.8336285709,43854.2950845432,45946.4598538277,44052.2257386111,43726.4833239496,48192.331799599,42498.7881582197,45868.1451056568,44396.4694552554,45244.6348311182,44835.7754935077
"Q9D8Z2","TP53-regulated inhibitor of apoptosis 1","Triap1",34640.0039278807,35897.6988693039,50999.4630843167,50884.9103820572,39672.7048948622,33865.9918540196,53706.5523987588,49615.0997389887,59855.3966752509,47701.3084006991,57600.1781816181,49662.4135727838,58193.9294325023,56217.9367683451,64602.8656806829,53339.8016999105
"Q9D8Z6","Autophagy-related protein 101","Atg101",17618.8859882583,17494.0404582373,17191.6897194498,18185.1232507813,16603.9424112386,18169.9851347645,19306.5932315953,17443.0084439747,19573.7260233597,18419.9834193213,19499.9175711375,18332.9528296042,17109.2514267254,16742.9146616761,18483.2484701423,18020.287714376
"Q9D902","General transcription factor IIE subunit 2","Gtf2e2",11785.1934260242,12376.3448277649,13143.3240758374,13132.0646046634,12083.8096181062,12828.0758775634,14290.6113558471,11504.4184933819,13154.461161217,12185.1474277377,13544.5188209342,11662.6557856032,11785.822979915,10385.5337974175,12600.7519905546,13142.813168661
"Q9D903","Probable rRNA-processing protein EBP2","Ebna1bp2",123131.49147812,113986.982867927,132446.766403681,148710.906139599,117169.215905149,120787.098494991,133269.10900979,152720.905137505,143398.227144037,139238.139475932,163381.920676601,139458.541056676,144113.493176353,128015.489190248,149752.731374697,149335.948811923
"Q9D906","Ubiquitin-like modifier-activating enzyme ATG7","Atg7",267228.497362773,267590.017879755,281425.474701094,243421.585049773,271930.899662019,267941.175948872,269816.379402942,240080.601038019,249882.794228849,239716.197299034,259995.638073883,242186.919397473,250439.215195383,228723.69571066,248565.396637048,218742.798996142
"Q9D920","Loss of heterozygosity 12 chromosomal region 1 protein homolog","Loh12cr1",29302.6333768315,30887.0696645547,36887.5527078229,30601.180169634,30568.2790870235,30308.6442665087,36217.7588981187,33398.3094185953,35715.9252121636,30071.0084031838,39824.0372704261,30338.658385494,38568.6676378926,33807.555575032,41649.1612605035,34628.4446994007
"Q9D924","Iron-sulfur cluster assembly 1 homolog, mitochondrial","Isca1",11337.9582071543,11376.2801922892,17891.596108473,17652.0602600235,13573.9533557862,11457.8065691029,19089.3656700471,19622.8281391614,15417.1241677523,16493.90551565,18095.2500486947,16818.7663813,16891.1717998346,18807.397829813,17435.2810685813,17081.7831323027
"Q9D937","Uncharacterized protein C11orf98 homolog","",82670.8847992891,106900.724028606,81334.476879604,100031.846161111,84871.321830909,84504.9364619124,83132.0004064697,103302.756948311,100900.087116076,91388.6057080327,125999.166194308,95625.9007704838,100259.489602897,94729.5333965503,117257.696111323,95633.741880586
"Q9D938","Transmembrane protein 160","Tmem160",24696.110622472,30793.0156835964,28408.3589129351,28041.005845186,27791.3162574961,30287.233808564,27489.1605159112,27862.5243325546,22167.168419476,24421.4070510615,20989.7461210733,26227.2431627544,22753.6092807943,25196.337672438,21594.9674148925,23452.6171661369
"Q9D945","Protein LLP homolog","Llph",3779.57381996791,3716.54962544069,6205.16752669997,7061.66512636774,4096.8561520121,4223.85524787247,5975.83157481447,6862.0366847237,6739.56803513265,5662.97587634811,6381.10590583803,6593.81062090353,6617.14536004684,5191.71476154477,7733.63746006153,4942.45755272933
"Q9D958","Signal peptidase complex subunit 1","Spcs1",155463.325349589,146943.240113564,136711.223364123,127451.470886893,142715.828072653,142176.14598174,135846.217808156,121164.148345522,123823.676234419,125045.986501511,123287.717387921,121176.372029924,124495.849883993,126192.081551299,123483.145454569,121310.777363754
"Q9D967","Magnesium-dependent phosphatase 1","Mdp1",83257.7446718549,91388.2592239822,83513.5570170137,77914.4633729849,89587.5499491333,90692.5588079289,77413.9785477182,75888.6590257411,91158.1804054736,86822.5829023368,84229.150502547,83621.2316187338,93961.8451809371,90618.0998260356,88149.9489558729,87763.2999925735
"Q9D968","Host cell factor 2","Hcfc2",4241.86237507695,3601.88107331349,3881.03829650984,4435.8831518875,3706.47283201345,3999.90164868446,3606.96491970631,3650.05750513394,3855.4358021444,4353.56652923322,4417.70392523415,4152.24944463784,3608.97970034781,3863.25718558511,4234.9145199731,3957.090225213
"Q9D975","Sulfiredoxin-1","Srxn1",25725.8424434796,29116.7933654224,39489.2539162001,27179.904090885,26251.4709397237,25837.0701247594,36735.1554538061,24060.3579729564,18033.6633791011,20915.1104338518,17365.9975718865,17133.833239811,20119.5121280434,21026.1693366302,15772.8145476788,17069.2864001846
"Q9D9H8","UPF0565 protein C2orf69 homolog","",10719.1375917537,9545.06168967469,10337.9615821297,10244.5877064304,10466.2491023711,9518.55434076229,11946.5284871412,10392.3650707879,10095.7829154157,10541.890339643,10527.6649504334,11944.5577116393,9256.38537381329,10808.9500905003,10224.2193898937,10317.0518580276
