"Uniprot_ID","protein_names","gene_names","main_gene","pVal","BH_pVal","fold_change","log_fold_change"
"Q9DAU1","Protein canopy homolog 3","Cnpy3","Cnpy3",0.508500151858732,0.590976396001673,1.0231904228048,0.0330746655824983
"E9Q7E9","Phosphofurin acidic cluster sorting protein 2","Pacs2","Pacs2",0.50893658485312,0.591363420481637,0.973395489940856,-0.0389020047326633
"Q6ZQ29-2","Serine/threonine-protein kinase TAO2","Taok2","Taok2",0.510019200725423,0.592500973130428,0.951218321309342,-0.0721515919488981
"Q58E49","Histone deacetylase;Histone deacetylase 1","Hdac1;Gm10093","Hdac1",0.51083537863299,0.593264964549131,0.977719916530589,-0.0325068535377653
"Q4FZG2","Adrenodoxin, mitochondrial","Fdx1","Fdx1",0.510884345127653,0.593264964549131,1.10882315693948,0.149029292505602
"Q80ZK9","WD and tetratricopeptide repeats protein 1","Wdtc1","Wdtc1",0.511342094822204,0.59357253621419,1.04076636186416,0.0576462392321349
"Q9JLL0","Cysteine-rich motor neuron 1 protein","Crim1","Crim1",0.511356822908552,0.59357253621419,0.946519080850621,-0.0792965054178653
"P16254","Signal recognition particle 14 kDa protein;Signal recognition particle 14 kDa protein, N-terminally processed","Srp14","Srp14",0.511881588668961,0.594061076519001,1.05119898149315,0.0720357829461127
"Q8VBV7","COP9 signalosome complex subunit 8","Cops8","Cops8",0.51267479215868,0.594860889115936,0.990304384494639,-0.0140560681729894
"Q9EQC8","","Prcc","Prcc",0.512977393904901,0.595091243324857,1.03441147194577,0.0488101802873817
"A2AJT5","Arginine/serine-rich protein PNISR","Pnisr","Pnisr",0.513552914001521,0.595224327653289,1.05238940191476,0.0736686250322497
"H7BX02","Roquin-1","Rc3h1","Rc3h1",0.513612597523842,0.595224327653289,1.05208196193241,0.0732471014623083
"Q3TY95","RAC-beta serine/threonine-protein kinase","Akt2","Akt2",0.513201793764907,0.595224327653289,0.975290854527418,-0.0360955664777325
"Q6NXN1","SUZ domain-containing protein 1","Szrd1","Szrd1",0.513439741881619,0.595224327653289,1.05701088516081,0.0799902337562242
"Q9DCT2","NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial","Ndufs3","Ndufs3",0.513325651109953,0.595224327653289,1.02157426218866,0.0307940829718529
"Q6ZPP3","Up-regulator of cell proliferation","Urgcp","Urgcp",0.513880201045329,0.595411436515115,0.827441179920216,-0.273271335781438
"Q9D1F4","Proline-rich AKT1 substrate 1","Akt1s1","Akt1s1",0.513982310360022,0.595411436515115,1.05560605342122,0.0780715290012728
"Q3UQV0","Insulin-like growth factor-binding protein 5","Igfbp5","Igfbp5",0.515763377773252,0.597111762321817,0.878343625281969,-0.187142634050773
"Q5UCA9","Ribonuclease 4","Rnase4","Rnase4",0.515760148869068,0.597111762321817,1.06428566183496,0.0898854324174426
"Q8C1D8","Protein IWS1 homolog","Iws1","Iws1",0.515722556990977,0.597111762321817,0.982765015361895,-0.0250815935794795
"H9KV00","Protein SON","Son","Son",0.51589871711151,0.597147543409639,1.02733990131283,0.0389135845849752
"Q3UDS7","ADP-dependent glucokinase","Adpgk","Adpgk",0.516160200084769,0.597329290444183,1.01307361369069,0.0187390095268965
"J3QP99","FTS and Hook-interacting protein","Fam160a2","Fam160a2",0.516820416926562,0.597591200069393,0.964747023381007,-0.0517774073880887
"E9Q4G7","Casein kinase I isoform alpha","Csnk1a1","Csnk1a1",0.516556615760836,0.597591200069393,0.96904551588153,-0.0453636645469106
"F8WHT3","Protein PRRC2B","Prrc2b","Prrc2b",0.516735593739912,0.597591200069393,1.01777102320818,0.0254130222786482
"Q6PEM5","Alpha-2-macroglobulin receptor-associated protein","Lrpap1","Lrpap1",0.516909072323053,0.597591200069393,1.03868914367448,0.0547639526240409
"P62315","Small nuclear ribonucleoprotein Sm D1","Snrpd1","Snrpd1",0.516855325683639,0.597591200069393,0.956392511803505,-0.0643252605574377
"A2AVA0","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1","Svep1",0.517531599812392,0.598139450222501,1.09549409517543,0.131581708076118
"Q3TUQ5","Pinin","Pnn","Pnn",0.517592514813035,0.598139450222501,0.96969510064594,-0.0443969000964929
"Q3U431","Ubiquitin-conjugating enzyme E2 G2","Ube2g2","Ube2g2",0.518711884115348,0.599311891972431,1.02291539172636,0.0326868205624265
"A0A0R4J250","Etoposide-induced protein 2.4","Ei24","Ei24",0.519434690440683,0.599904576841007,0.957021147510643,-0.0633772902683881
"P59708","Splicing factor 3B subunit 6","Sf3b6","Sf3b6",0.519409946555825,0.599904576841007,0.963162387200687,-0.0541490408904181
"Q69ZA1-2","Cyclin-dependent kinase 13","Cdk13","Cdk13",0.520126738010968,0.600582529876154,0.975329615386835,-0.0360382307729842
"Q5EBP8","Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed","Hnrnpa1","Hnrnpa1",0.520844124853299,0.601289462126219,1.05624792847013,0.0789485119616427
"O70583-2","E3 ubiquitin-protein ligase Midline-1","Mid1","Mid1",0.521135448149693,0.601504338417429,1.04737991076836,0.0667848386064011
"Q7TQK4","Exosome complex component RRP40","Exosc3","Exosc3",0.522044825026626,0.602432353078152,0.978589817272259,-0.0312238240183567
"A6H663","BAG family molecular chaperone regulator 3","Bag3","Bag3",0.522361668211524,0.602676355696831,1.01232412413838,0.0176712835297062
"Q8CFE3","REST corepressor 1","Rcor1","Rcor1",0.522478719946458,0.602689796379634,1.03279541176196,0.0465544965372056
"G5E8C6","Villin-like protein","Vill","Vill",0.522615295037835,0.602725747685829,1.02649826372059,0.0377311871895175
"Q9D2R0","Acetoacetyl-CoA synthetase","Aacs","Aacs",0.523951199668337,0.604144577476013,0.988898393564892,-0.0161057990096435
"Q8BH79","Anoctamin-10","Ano10","Ano10",0.524572183025539,0.604738657770168,0.972728676029651,-0.039890645824902
"Q3U0I9","Sorting nexin-8","Snx8","Snx8",0.524968741613556,0.605073828773698,1.03579815325559,0.050742891375011
"Q80Y55","BSD domain-containing protein 1","Bsdc1","Bsdc1",0.525078388913772,0.605078240187212,0.971270663346017,-0.0420547083531482
"Q3TPD9","Amine oxidase [flavin-containing] A","Maoa","Maoa",0.526960181366888,0.607032705438084,0.961678061861125,-0.0563740868488719
"Q9D7K2","CST complex subunit TEN1","Ten1","Ten1",0.526986769813685,0.607032705438084,0.965696062295891,-0.0503589000447985
"E9Q585","","Slc4a1ap","Slc4a1ap",0.52714923761132,0.60709755098923,1.01120985141371,0.0160824237270102
"Q3UDA4","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1","Smarcb1","Smarcb1",0.528055120252081,0.608018360370801,1.03135722993018,0.044544123766852
"Q8VCQ3","Nuclear receptor-binding factor 2","Nrbf2","Nrbf2",0.530519678019687,0.610733142523972,0.967382290365823,-0.0478419679318555
"Q9JKR6","Hypoxia up-regulated protein 1","Hyou1","Hyou1",0.531734961656852,0.612008959491521,1.01421863692528,0.0203686902178788
"Q9CZ91","Serum response factor-binding protein 1","Srfbp1","Srfbp1",0.532042975429967,0.612240236165939,1.07173276428309,0.099945215770921
"Q9CPS5","26S proteasome non-ATPase regulatory subunit 8","Psmd8","Psmd8",0.532609416065295,0.612768740656209,0.986567163744337,-0.0195108244732203
"Q8VHR5","Transcriptional repressor p66-beta","Gatad2b","Gatad2b",0.532945928783364,0.613032552963846,0.978045423750295,-0.0320266244976989
"Q9JKZ2","Sodium/myo-inositol cotransporter","Slc5a3","Slc5a3",0.533588078268261,0.613647753728462,0.964316935763686,-0.0524207093169808
"B2RQQ7","Non-specific serine/threonine protein kinase;Serine/threonine-protein kinase MRCK beta","Cdc42bpb","Cdc42bpb",0.533749800201663,0.613710307169336,0.990559022860616,-0.0136851536430183
"Q8R1S0","Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial","Coq6","Coq6",0.535335491685166,0.615409799247241,0.971180805500588,-0.042188186558557
"K7Q751","Focal adhesion kinase 1","Ptk2","Ptk2",0.535630161671123,0.61550105796533,1.00796280207866,0.0114423985135481
"Q91XU0","ATPase WRNIP1","Wrnip1","Wrnip1",0.535624120153561,0.61550105796533,0.986342307898629,-0.0198396772863729
"B9EJ54","","Nup205","Nup205",0.536023320673654,0.615829083305596,0.987738987465812,-0.0177982385409365
"Q5M9L7","40S ribosomal protein S17","Rps17","Rps17",0.536369848150863,0.616103413364129,0.97714313385455,-0.0333581883976419
"Q148R8","Integrator complex subunit 2","Ints2","Ints2",0.536520450695144,0.616152628454476,0.93283628920881,-0.100304181517015
"F7D1I5","Glycophorin-C","Gypc","Gypc",0.536776927249939,0.616255655447782,0.963084536753549,-0.0542656556947635
"Q3UUG6-2","TBC1 domain family member 24","Tbc1d24","Tbc1d24",0.536825711749808,0.616255655447782,1.03771673990443,0.0534126925352051
"Q8C1E7","Transmembrane protein 120A","Tmem120a","Tmem120a",0.538452256490773,0.617874774757021,0.981797983582157,-0.0265018911891147
"Q8CFI7","DNA-directed RNA polymerase II subunit RPB2","Polr2b","Polr2b",0.538354701060843,0.617874774757021,0.988011337972818,-0.0174004972643493
"Q91WC0","Histone-lysine N-methyltransferase setd3","Setd3","Setd3",0.538795661482221,0.61814478177274,1.01925918278718,0.0275209545226623
"E9Q035","Signal recognition particle receptor subunit beta","Gm20425;Srprb","Gm20425",0.538997820481388,0.618247963202554,0.906964877633756,-0.140881411658053
"Q80WW9","DDRGK domain-containing protein 1","Ddrgk1","Ddrgk1",0.539101844093727,0.618247963202554,1.03350678618795,0.0475478617847073
"A2CG63-2","AT-rich interactive domain-containing protein 4B","Arid4b","Arid4b",0.539982792101231,0.618993578585359,0.965526642872967,-0.0506120252397909
"E9Q9M0","Centrosomal protein of 290 kDa","Cep290","Cep290",0.540014368549205,0.618993578585359,1.08143299596292,0.112944280753791
"O89050","Muskelin","Mkln1","Mkln1",0.540076768723742,0.618993578585359,0.976964720350311,-0.0336216296175879
"Q8CCH7","Zinc finger protein ZFPM2","Zfpm2","Zfpm2",0.540631287793328,0.619504950621693,0.979646786278628,-0.0296664186576541
"Q9EQW7","Kinesin-like protein KIF13A","Kif13a","Kif13a",0.541435694056866,0.620302404050723,1.02716774865476,0.0386718100784074
"Q8BZM1","Glomulin","Glmn","Glmn",0.542286635294706,0.621152840668095,0.953186393135266,-0.0691697378790981
"Q9CQY2","RNMT-activating mini protein","Fam103a1;Gm10767","Fam103a1",0.543254781575059,0.622137160233564,0.921704097142995,-0.117624431111726
"H3BL44","Calcium-transporting ATPase;Calcium-transporting ATPase type 2C member 1","Atp2c1","Atp2c1",0.543567208945006,0.622370304514927,0.963181383628176,-0.0541205869330843
"Q8C4C9","DnaJ homolog subfamily B member 12","Dnajb12","Dnajb12",0.543797173123842,0.622508956140566,1.01172845653522,0.0168221289868701
"Q9CPW3","39S ribosomal protein L54, mitochondrial","Mrpl54","Mrpl54",0.543941617314584,0.622549673299598,0.962249283514899,-0.055517403073006
"F6QKK2","ADP-ribosylation factor-like protein 8A","Arl8a","Arl8a",0.545060344917291,0.623705233587567,1.07705401292819,0.107090601070344
"P61202","COP9 signalosome complex subunit 2","Cops2","Cops2",0.54569959576699,0.624311782432102,0.986931151886853,-0.0189786488032996
"Q3U8R9","Thioredoxin-like protein 1","Txnl1","Txnl1",0.546393923370881,0.624981086984336,1.02590860464889,0.0369022109713211
"F8WI90","Neuronal proto-oncogene tyrosine-protein kinase Src;Non-specific protein-tyrosine kinase","Src","Src",0.54706843354551,0.625627460602645,1.01592531371418,0.0227943455207942
"Q3UGC8","Propionyl-CoA carboxylase alpha chain, mitochondrial","Pcca","Pcca",0.54785366338865,0.626400169417376,1.01859770449658,0.0265843711060602
"Q8BI84","Melanoma inhibitory activity protein 3","Mia3","Mia3",0.548006169400859,0.626449275616576,1.01560673164142,0.0223418625965941
"Q9CXX9","CUE domain-containing protein 2","Cuedc2","Cuedc2",0.548200980370245,0.626546713123539,0.954570830490648,-0.0670758432965928
"A1L3B6","Nucleolar protein 7","Nol7","Nol7",0.549118190792815,0.627218900310291,1.06177869162243,0.0864830940416808
"Q3UVL4","Vacuolar protein sorting-associated protein 51 homolog","Vps51","Vps51",0.549069149533174,0.627218900310291,0.975797155462618,-0.0353468172044393
"Q8BQM4","HEAT repeat-containing protein 3","Heatr3","Heatr3",0.549054914460079,0.627218900310291,1.02814110645955,0.0400382797255067
"Q3TLQ6","Macrophage colony-stimulating factor 1;Processed macrophage colony-stimulating factor 1","Csf1","Csf1",0.54936090133877,0.627370807640321,0.929321456406334,-0.105750377348222
"Q8K0P3","TLD domain-containing protein 1","Tldc1","Tldc1",0.549530641956259,0.62743933919846,1.04450304569764,0.0628166992087327
"Q3U5K7","Cystatin-C","Cst3","Cst3",0.549678553086214,0.627482924046112,1.06142505867329,0.0860025141569984
"Q5U4D9","THO complex subunit 6 homolog","Thoc6","Thoc6",0.550952682212827,0.628686377348422,1.01856892977258,0.0265436153319104
"Q8K2H2","OTU domain-containing protein 6B","Otud6b","Otud6b",0.550917965676817,0.628686377348422,1.01119818927263,0.0160657852319546
"A0A0R3P9C8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial","Ndufa9","Ndufa9",0.552501501945372,0.630327930591308,0.987517079748449,-0.0181223941479349
"Q66JP8","","Rbm15","Rbm15",0.553315574498171,0.631130751043396,0.981714830316024,-0.0266240852526388
"Q6PAC3","DDB1- and CUL4-associated factor 13","Dcaf13","Dcaf13",0.553933514996938,0.631709580923912,1.0421837834252,0.0596097114517932
"Q9DCM7","Nucleus accumbens-associated protein 2","Nacc2","Nacc2",0.554078299124392,0.63174869678829,0.948685519545496,-0.0759981684233095
"Q9D6J6","NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial","Ndufv2","Ndufv2",0.55446987136382,0.632069123695838,1.02106643853384,0.030076742243959
"I1E4X7","Diphosphoinositol polyphosphate phosphohydrolase 1","Nudt3","Nudt3",0.555731835471619,0.633381430182722,1.03431797691038,0.0486797767451848
"Q99PV0","Pre-mRNA-processing-splicing factor 8","Prpf8","Prpf8",0.556269092523942,0.633867411528876,1.01731550000153,0.0247671715251498
"Q3U7A7","Proteasome subunit beta type;Proteasome subunit beta type-9","Psmb9","Psmb9",0.556625213785731,0.633894238682894,1.07282605886275,0.101416185732602
"F6RK07","Disabled homolog 2-interacting protein","Dab2ip","Dab2ip",0.556576867693545,0.633894238682894,0.984990929083106,-0.021817656234162
"Q80VD1","Protein FAM98B","Fam98b","Fam98b",0.556428265182466,0.633894238682894,1.01788249415066,0.0255710241927321
"E9Q784","","Zc3h13","Zc3h13",0.556742539713041,0.633901601369807,1.03609826201779,0.0511608325643447
"B2RS43","Uncharacterized protein C6orf47 homolog","D17H6S53E;D17h6s53e","D17H6S53E",0.557144843998688,0.634054788004886,1.0387743981919,0.0548823626630968
"E9QPI5","Sister chromatid cohesion protein PDS5 homolog A","Pds5a","Pds5a",0.557094744846325,0.634054788004886,0.986046224427385,-0.0202728152324319
"Q9CPS6","Histidine triad nucleotide-binding protein 3","Hint3","Hint3",0.557209742868932,0.634054788004886,0.967508784487187,-0.0476533346343786
"O35218","Cleavage and polyadenylation specificity factor subunit 2","Cpsf2","Cpsf2",0.557613545741896,0.63433621883678,1.01863426441937,0.0266361519735341
"P63024","Vesicle-associated membrane protein 3","Vamp3","Vamp3",0.557678938805962,0.63433621883678,1.01993000731289,0.0284701506601837
"Q91ZZ2","","Rapgef1","Rapgef1",0.557957647682422,0.634527014607813,0.982147670305141,-0.0259881383717229
"Q8C180","Fibroblast growth factor receptor substrate 2","Frs2","Frs2",0.558100599598404,0.63456337810771,1.02002633045707,0.0286063936963245
"Q9R0Q6","Actin-related protein 2/3 complex subunit 1A","Arpc1a","Arpc1a",0.558250870958976,0.634608047742231,0.991422160021567,-0.0124285889579575
"Q9CPX9","Anaphase-promoting complex subunit 11","Anapc11","Anapc11",0.558398864924326,0.634650111237785,0.967475712703414,-0.0477026502733587
"Q9D273","Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial","Mmab","Mmab",0.559747630422221,0.636056627733359,1.01979758843549,0.0282828314726492
"Q3U9U5","B-cell receptor-associated protein 31","Bcap31","Bcap31",0.560632574746475,0.63693563727406,0.97438269212522,-0.0374395878817075
"P57080","Ubiquitin carboxyl-terminal hydrolase 25","Usp25","Usp25",0.562133235109457,0.638513674683328,0.983550884450251,-0.0239284019717274
"E9QPN7","Dedicator of cytokinesis protein 6","Dock6;mKIAA1395","Dock6",0.564563520125977,0.641078866309055,1.01339428018146,0.0191955911103233
"Q4VA93","Protein kinase C;Protein kinase C alpha type","Prkca","Prkca",0.564615804605177,0.641078866309055,1.02219775637281,0.0316743298753592
"Q8CAP3","UV excision repair protein RAD23 homolog A","Rad23a","Rad23a",0.564771995798382,0.6411289005311,0.980186687190391,-0.0288715425641291
"Q921L5","Conserved oligomeric Golgi complex subunit 2","Cog2","Cog2",0.565549862094451,0.641884500090526,0.984254242403346,-0.0228970690818335
"Q5M9P1","60S ribosomal protein L36a","Rpl36a","Rpl36a",0.566050936904864,0.642325710899387,0.963020462836498,-0.0543616412432488
"Q3TSR1","Vacuolar protein-sorting-associated protein 36","Vps36","Vps36",0.56649839814558,0.642705920753259,1.00858489970363,0.0123325308780628
"Q99N57","RAF proto-oncogene serine/threonine-protein kinase","Raf1","Raf1",0.566999604898043,0.643146943226941,0.944554530997262,-0.0822940062373509
"Q8BWV4","Ethanolamine kinase 1","Etnk1","Etnk1",0.567970048080926,0.644119939493601,0.972288543298413,-0.0405435730208344
"F7CVW0","Protein strawberry notch homolog 1","Sbno1","Sbno1",0.568384798519307,0.64433471013747,1.05059272770467,0.0712035031777692
"B9EKE7","Protein TMED8","Tmed8","Tmed8",0.568327928448112,0.64433471013747,1.05291001973247,0.0743821508627199
"Q99K90","TGF-beta-activated kinase 1 and MAP3K7-binding protein 2","Tab2","Tab2",0.570477127075197,0.646578436593851,0.900266646742486,-0.151575723492312
"Q9CT10","Ran-binding protein 3","Ranbp3","Ranbp3",0.571033879772691,0.647081197887485,1.04238752289116,0.0598917204358164
"O88967","ATP-dependent zinc metalloprotease YME1L1","Yme1l1","Yme1l1",0.571774422634983,0.647666356546035,0.983042331547741,-0.024674551974552
"Q3U6F6","Serine--tRNA ligase, cytoplasmic","Sars","Sars",0.571776804449875,0.647666356546035,1.03410169488048,0.0483780691010753
"Q3TDN0","Protein dispatched homolog 1","Disp1","Disp1",0.571960511053572,0.647746128382715,1.03782119979178,0.0535579115251307
"Q3TYX3","SET and MYND domain-containing protein 5","Smyd5","Smyd5",0.572418944805782,0.648136935920686,0.990890505694797,-0.0132024477869446
"O54962","Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed","Banf1","Banf1",0.572552762417294,0.648160106019023,1.00774032332975,0.0111239299999967
"B1AS37","Single-stranded DNA-binding protein 3","Ssbp3","Ssbp3",0.572701591338376,0.648200257179895,1.13801685697264,0.186521927847227
